[2013-09-06 18:54:20] INFO  (GetResults.java: 162) - Retrieved HIT 629/1099, 2H1PPSI2KYEPA4SIUYCM9WJ30RXLR2
[2013-09-06 18:54:20] INFO  (GetResults.java: 162) - Retrieved HIT 630/1099, 2UJX3V0FK0CO9EMPQ0YPNK9L3DMGN3
[2013-09-06 18:54:21] INFO  (GetResults.java: 162) - Retrieved HIT 631/1099, 2RIRYNJ92NJKBC8MBXKUKYW2SA66B3
[2013-09-06 18:54:21] INFO  (GetResults.java: 162) - Retrieved HIT 632/1099, 2LOUXFCD45XC35QOH1KKLN3TS6KVXR
[2013-09-06 18:54:21] INFO  (GetResults.java: 162) - Retrieved HIT 633/1099, 2LTLYHVI44OSRWO5XREE2SBA1MS3X3
[2013-09-06 18:54:21] INFO  (GetResults.java: 162) - Retrieved HIT 634/1099, 2B3F395SW6NGQRVECCEJEYF1RG8TFI
[2013-09-06 18:54:21] INFO  (GetResults.java: 162) - Retrieved HIT 635/1099, 2CFX2Q45UUKQDAJY7ASNV8OGCIHBTJ
[2013-09-06 18:54:21] INFO  (GetResults.java: 162) - Retrieved HIT 636/1099, 2CPWGKCCVLL31M6EBV1PT4C9Z7A5VR
[2013-09-06 18:54:21] INFO  (GetResults.java: 162) - Retrieved HIT 637/1099, 26YFL6VCPWZ9GZG772M1V7SNFU98NF
[2013-09-06 18:54:21] INFO  (GetResults.java: 162) - Retrieved HIT 638/1099, 218W618N46UX4OGFUB3EWNDSZA0QON
[2013-09-06 18:54:21] INFO  (GetResults.java: 162) - Retrieved HIT 639/1099, 2RJQP6AUC26D5IAOQBUV3FK0O5192F
[2013-09-06 18:54:21] INFO  (GetResults.java: 162) - Retrieved HIT 640/1099, 2BQLZ6R70G5RYKGJ8HMEAWSS54E8OU
[2013-09-06 18:54:21] INFO  (GetResults.java: 162) - Retrieved HIT 641/1099, 23WZZ2MIKMN9JKSKNHZTZWXIF9A8PB
[2013-09-06 18:54:21] INFO  (GetResults.java: 162) - Retrieved HIT 642/1099, 2BQY1THV8ER9NKWY9WDZVM5KRY8O1Q
[2013-09-06 18:54:21] INFO  (GetResults.java: 162) - Retrieved HIT 643/1099, 23B6YTWX4H3HR1EF2N0GL6IJ3SM3Y9
[2013-09-06 18:54:21] INFO  (GetResults.java: 162) - Retrieved HIT 644/1099, 27MJ3NAB6BFM4RR9NWK1WJFDSV8TGH
[2013-09-06 18:54:21] INFO  (GetResults.java: 162) - Retrieved HIT 645/1099, 2HXK0COK2JE1BJSV9NCRZ6OZMTGLSQ
[2013-09-06 18:54:21] INFO  (GetResults.java: 162) - Retrieved HIT 646/1099, 2QQJHSTLB3L04NMK722JHJRE7VLTHG
[2013-09-06 18:54:21] INFO  (GetResults.java: 162) - Retrieved HIT 647/1099, 2B8IHPCGJ2D2Q067UB80MPPSUJ193Q
[2013-09-06 18:54:21] INFO  (GetResults.java: 162) - Retrieved HIT 648/1099, 25DR14IXKO2LYEKP1A1603YOOTVBAX
[2013-09-06 18:54:21] INFO  (GetResults.java: 162) - Retrieved HIT 649/1099, 2Y7CGJ2D21O3LH0SPXGPVI2KAV66CA
[2013-09-06 18:54:21] INFO  (GetResults.java: 162) - Retrieved HIT 650/1099, 2JVIPDOBDDP8EVZVJR480MB32KQ1C7
