919		A1KB3HD0R4QRVZ		268		1		1		0,1		s2_c03_v05_e04		53.98		mix together====Juice of 8-9 lemons
920		AI9WYG457WDW2		268		0		0		1,0		s2_c03_v05_e04		53.98		mix together====Juice of 8-9 lemons
921		A2MV2H042RJ8TY		268		1		1		0,1		s2_c03_v05_e04		53.98		mix together====Juice of 8-9 lemons
922		A1KB3HD0R4QRVZ		269		3		3		0,1,2,3		s2_c03_v05_e06		61.99		Add juice of 8-9 lemons====Add lemon juice to your guacamole mix little by little====Add juice of 8-9 lemons in to bowl a little at a time====Add little by little
923		AI9WYG457WDW2		269		2		2		1,0,2,3		s2_c03_v05_e06		61.99		Add juice of 8-9 lemons====Add lemon juice to your guacamole mix little by little====Add juice of 8-9 lemons in to bowl a little at a time====Add little by little
924		A2EUY3OCVFQPNQ		269		noop		noop		1,0,3,2		s2_c03_v05_e06		61.99		Add juice of 8-9 lemons====Add lemon juice to your guacamole mix little by little====Add juice of 8-9 lemons in to bowl a little at a time====Add little by little
925		A1PYMROZ75S4FW		270		1		1		0,1		s2_c03_v05_e07		64.02		Pour in little by little====Pour it in little by little
926		AI9WYG457WDW2		270		1		1		1,0		s2_c03_v05_e07		64.02		Pour in little by little====Pour it in little by little
927		A2Y5A2VKUNMAR2		270		0		0		0,1		s2_c03_v05_e07		64.02		Pour in little by little====Pour it in little by little
928		AI9WYG457WDW2		271		0		0		0,1		s2_c03_v05_e08		70.695		Mix ingredients in bowl====Mix in the lemon juice and add salt
929		A1KB3HD0R4QRVZ		271		0		0		1,0		s2_c03_v05_e08		70.695		Mix ingredients in bowl====Mix in the lemon juice and add salt
930		AG27GNED8RGXZ		271		1		1		1,0		s2_c03_v05_e08		70.695		Mix ingredients in bowl====Mix in the lemon juice and add salt
931		A2MV2H042RJ8TY		272		0		0		2,0,1,3		s2_c03_v05_e09		72.7625		Add salt to mixture====Mix it in salt====Mix it and salt====Add salt
932		A2Y5A2VKUNMAR2		272		2		2		2,0,3,1		s2_c03_v05_e09		72.7625		Add salt to mixture====Mix it in salt====Mix it and salt====Add salt
933		A2RCPB4U1OQYZS		272		0		0		3,0,2,1		s2_c03_v05_e09		72.7625		Add salt to mixture====Mix it in salt====Mix it and salt====Add salt
934		A1KB3HD0R4QRVZ		273		0		0		0,1		s2_c03_v05_e10		13.77		all these are in relation to what you like I add====add chopped tomato and onions
935		A35FOJ3K98V4DL		273		1		1		1,0		s2_c03_v05_e10		13.77		all these are in relation to what you like I add====add chopped tomato and onions
936		A2MV2H042RJ8TY		273		1		1		1,0		s2_c03_v05_e10		13.77		all these are in relation to what you like I add====add chopped tomato and onions
937		A2Y5A2VKUNMAR2		274		1		1		0,1		s2_c03_v05_e11		40.45		add tomatoes white onion====this is serano peppers
938		AWTJ1X4WZQ7H6		274		1		1		1,0		s2_c03_v05_e11		40.45		add tomatoes white onion====this is serano peppers
939		A2MV2H042RJ8TY		274		0		0		1,0		s2_c03_v05_e11		40.45		add tomatoes white onion====this is serano peppers
940		A111JI6APXR6QV		275		@		Add fresh lemon.		0,1		s2_c03_v05_e12		46.64		lemon juice====and no lemon of course
941		A2R2L2GA314OEI		275		@		Add lemon juice, fresh is preferred.		1,0		s2_c03_v05_e12		46.64		lemon juice====and no lemon of course
942		A2MV2H042RJ8TY		275		1		1		1,0		s2_c03_v05_e12		46.64		lemon juice====and no lemon of course
943		A2EUY3OCVFQPNQ		276		1		1		0,1		s2_c03_v05_e13		108.035		Add more salt to mixture====need more salt
944		A2MV2H042RJ8TY		276		0		0		1,0		s2_c03_v05_e13		108.035		Add more salt to mixture====need more salt
945		A2VQ46CXQ4RZGI		276		0		0		0,1		s2_c03_v05_e13		108.035		Add more salt to mixture====need more salt
946		A1KB3HD0R4QRVZ		277		0		0		1,0		s2_c03_v05_e14		5.245		eight large avocados====8 large avacados
947		AHZK68L2UCA70		277		@		8 large avocados, chopped up		1,0		s2_c03_v05_e14		5.245		eight large avocados====8 large avacados
948		A2MV2H042RJ8TY		277		noop		noop		0,1		s2_c03_v05_e14		5.245		eight large avocados====8 large avacados
949		A1KB3HD0R4QRVZ		278		1		1		0,1		s2_c03_v05_e15		27.81		add chopped cilantro====this is celantro
950		AVHG2CA7ORMX5		278		0		0		0,1		s2_c03_v05_e15		27.81		add chopped cilantro====this is celantro
951		A2VQ46CXQ4RZGI		278		0		0		0,1		s2_c03_v05_e15		27.81		add chopped cilantro====this is celantro
952		A03448672UFZU374J6L10		279		0		0		1,0		s2_c04_v01_e07		36.215		Add one cup of wheat flour to a large bowl====one cup wheet flour
953		A1PYMROZ75S4FW		279		0		0		0,1		s2_c04_v01_e07		36.215		Add one cup of wheat flour to a large bowl====one cup wheet flour
954		A1KB3HD0R4QRVZ		279		1		1		1,0		s2_c04_v01_e07		36.215		Add one cup of wheat flour to a large bowl====one cup wheet flour
955		A1KB3HD0R4QRVZ		280		1		1		1,0		s2_c04_v01_e08		40.175		Add one cup of all purpose flour====all par flour and oil 
956		A38MXV2PI75VE7		280		0		0		0,1		s2_c04_v01_e08		40.175		Add one cup of all purpose flour====all par flour and oil 
957		A2MV2H042RJ8TY		280		0		0		0,1		s2_c04_v01_e08		40.175		Add one cup of all purpose flour====all par flour and oil 
958		A1KB3HD0R4QRVZ		281		0		0		0,1		s2_c04_v01_e11		45.83		Add water to the mixture until it becomes a soft dough====add salt and water
959		A2RCPB4U1OQYZS		281		0		0		1,0		s2_c04_v01_e11		45.83		Add water to the mixture until it becomes a soft dough====add salt and water
960		ACHTQDBO8RS0O		281		1		1		0,1		s2_c04_v01_e11		45.83		Add water to the mixture until it becomes a soft dough====add salt and water
961		A3AUE0VFUAC4CO		282		1		1		1,0		s2_c04_v01_e13		148.98		Make a triangle and put mixture in====make into a cone
962		ATIGCUKIPNWG0		282		0		0		1,0		s2_c04_v01_e13		148.98		Make a triangle and put mixture in====make into a cone
963		A2MV2H042RJ8TY		282		0		0		1,0		s2_c04_v01_e13		148.98		Make a triangle and put mixture in====make into a cone
964		A1PYMROZ75S4FW		283		0		0		0,1		s2_c04_v01_e16		161.95		and then seal it up====Seal it
965		A1KB3HD0R4QRVZ		283		0		0		1,0		s2_c04_v01_e16		161.95		and then seal it up====Seal it
966		A2MV2H042RJ8TY		283		1		1		0,1		s2_c04_v01_e16		161.95		and then seal it up====Seal it
967		A3JFSFVZSPX1KZ		284		2		2		2,1,0		s2_c04_v01_e17		74.2333333333		onion woozes out little bit of moisture====Add chili powder====add chili powder
968		A2MV2H042RJ8TY		284		0		0		1,0,2		s2_c04_v01_e17		74.2333333333		onion woozes out little bit of moisture====Add chili powder====add chili powder
969		A1PEIAZGS7C9DH		284		1		1		1,0,2		s2_c04_v01_e17		74.2333333333		onion woozes out little bit of moisture====Add chili powder====add chili powder
970		A1ZE5VBEHVV6IP		285		@		add cumin powder		1,0		s2_c04_v01_e18		76.295		Cumin powder====cumin powder
971		A2VQ46CXQ4RZGI		285		0		0		0,1		s2_c04_v01_e18		76.295		Cumin powder====cumin powder
972		A39UF1AS2T27VZ		285		1		1		1,0		s2_c04_v01_e18		76.295		Cumin powder====cumin powder
973		A2MV2H042RJ8TY		286		0		0		0,1		s2_c04_v01_e19		77.895		chopped green chilles====Chopped green chiles
974		A2ORTC4C0S43XV		286		@		Add chopped green chiles		1,0		s2_c04_v01_e19		77.895		chopped green chilles====Chopped green chiles
975		A2EUY3OCVFQPNQ		286		0		0		1,0		s2_c04_v01_e19		77.895		chopped green chilles====Chopped green chiles
976		A1LOT6YM1SG3NZ		287		@		add coriander		1,0		s2_c04_v01_e20		79.49		coreandoe====Coriander
977		A3RGYT0JTEHAOK		287		1		1		1,0		s2_c04_v01_e20		79.49		coreandoe====Coriander
978		A2MV2H042RJ8TY		287		1		1		1,0		s2_c04_v01_e20		79.49		coreandoe====Coriander
979		A2MV2H042RJ8TY		288		noop		noop		2,0,1		s2_c04_v01_e22		85.7633333333		you can also substitute====Charred masala or lemon juice====use Lemon juice as what the flavour you like
980		A1KB3HD0R4QRVZ		288		1		1		0,1,2		s2_c04_v01_e22		85.7633333333		you can also substitute====Charred masala or lemon juice====use Lemon juice as what the flavour you like
981		A2Y5A2VKUNMAR2		288		1		1		0,1,2		s2_c04_v01_e22		85.7633333333		you can also substitute====Charred masala or lemon juice====use Lemon juice as what the flavour you like
982		A2MV2H042RJ8TY		289		0		0		1,0		s2_c04_v01_e23		89.905		Mix together====and then just mix
983		A1EYJNJFSRMDWW		289		1		1		1,0		s2_c04_v01_e23		89.905		Mix together====and then just mix
984		AWTJ1X4WZQ7H6		289		0		0		1,0		s2_c04_v01_e23		89.905		Mix together====and then just mix
985		AI9WYG457WDW2		290		2		2		2,1,0		s2_c04_v01_e24		224.44		Remove from heat and wait five minutes then fry until golden brown.====get a a knife and cut the cucumber into pcs====hyderabad samosa making
986		A2MV2H042RJ8TY		290		0		0		1,2,0		s2_c04_v01_e24		224.44		Remove from heat and wait five minutes then fry until golden brown.====get a a knife and cut the cucumber into pcs====hyderabad samosa making
987		A2Y5A2VKUNMAR2		290		noop		noop		0,1,2		s2_c04_v01_e24		224.44		Remove from heat and wait five minutes then fry until golden brown.====get a a knife and cut the cucumber into pcs====hyderabad samosa making
988		A2T19IADVP11HY		291		1		1		1,0		s2_c04_v01_e25		107.3		just sprinkle little bit of====Sprinkle a little bit of flour
989		A1KB3HD0R4QRVZ		291		0		0		0,1		s2_c04_v01_e25		107.3		just sprinkle little bit of====Sprinkle a little bit of flour
990		A2VQ46CXQ4RZGI		291		0		0		1,0		s2_c04_v01_e25		107.3		just sprinkle little bit of====Sprinkle a little bit of flour
991		A2MV2H042RJ8TY		292		1		1		0,1		s2_c04_v01_e26		110.145		now we====Rest the dough for 15-20 mins
992		A111JI6APXR6QV		292		1		1		0,1		s2_c04_v01_e26		110.145		now we====Rest the dough for 15-20 mins
993		ATIGCUKIPNWG0		292		1		1		0,1		s2_c04_v01_e26		110.145		now we====Rest the dough for 15-20 mins
994		AI9WYG457WDW2		293		0		0		0,1		s2_c04_v01_e30		122.84		Heat both sides of chapati====slightly heat it on one side
995		A2MV2H042RJ8TY		293		1		1		1,0		s2_c04_v01_e30		122.84		Heat both sides of chapati====slightly heat it on one side
996		A2R2L2GA314OEI		293		0		0		1,0		s2_c04_v01_e30		122.84		Heat both sides of chapati====slightly heat it on one side
997		A16D2GVNFHEB9V		294		1		1		0,2,1		s2_c04_v01_e31		129.793333333		do not let it cook do not let it====Cut it into samosa sheets====can use spring roll sheets
998		A2VQ46CXQ4RZGI		294		2		2		2,0,1		s2_c04_v01_e31		129.793333333		do not let it cook do not let it====Cut it into samosa sheets====can use spring roll sheets
999		AI9WYG457WDW2		294		1		1		2,0,1		s2_c04_v01_e31		129.793333333		do not let it cook do not let it====Cut it into samosa sheets====can use spring roll sheets
1000		A16D2GVNFHEB9V		295		1		1		1,0		s2_c04_v01_e34		171.74		apply a little bit of====spreak little bit of mydha
1001		A1PYMROZ75S4FW		295		@		spread a little bit of mydha		0,1		s2_c04_v01_e34		171.74		apply a little bit of====spreak little bit of mydha
1002		A2SGOEOZIT7UIU		295		@		make into cones....		1,0		s2_c04_v01_e34		171.74		apply a little bit of====spreak little bit of mydha
1003		A3AUE0VFUAC4CO		296		0		0		1,0		s2_c04_v01_e36		178.725		put it in a medium====use Medium hot oil to fry samoza
1004		A3I4CS595MBN82		296		1		1		0,1		s2_c04_v01_e36		178.725		put it in a medium====use Medium hot oil to fry samoza
1005		AM0JKZVOEOTMA		296		1		1		0,1		s2_c04_v01_e36		178.725		put it in a medium====use Medium hot oil to fry samoza
1006		A2MV2H042RJ8TY		297		1		1		0,1		s2_c04_v01_e37		185.605		make sure you====cook samoza in low flame
1007		AWTJ1X4WZQ7H6		297		1		1		1,0		s2_c04_v01_e37		185.605		make sure you====cook samoza in low flame
1008		ATIGCUKIPNWG0		297		1		1		1,0		s2_c04_v01_e37		185.605		make sure you====cook samoza in low flame
1009		A3JFSFVZSPX1KZ		298		1		1		1,0,2		s2_c04_v01_e38		53.71		mashed flour====Let the dough rest for at least 15 minutes====about 15 minutes after which
1010		A1KB3HD0R4QRVZ		298		1		1		1,0,2		s2_c04_v01_e38		53.71		mashed flour====Let the dough rest for at least 15 minutes====about 15 minutes after which
1011		AI9WYG457WDW2		298		0		0		1,0,2		s2_c04_v01_e38		53.71		mashed flour====Let the dough rest for at least 15 minutes====about 15 minutes after which
1012		ALNA0HK17HLTZ		299		3		3		2,0,3,1		s2_c04_v01_e39		57.615		cut the anion ====Make the stuffing for the samossas====now lets make the stuffing====Lots of onions
1013		A2SGOEOZIT7UIU		299		3		3		0,2,1,3		s2_c04_v01_e39		57.615		cut the anion ====Make the stuffing for the samossas====now lets make the stuffing====Lots of onions
1014		A2MV2H042RJ8TY		299		1		1		1,0,3,2		s2_c04_v01_e39		57.615		cut the anion ====Make the stuffing for the samossas====now lets make the stuffing====Lots of onions
1015		A1K9WP8Q74E9G2		300		1		1		1,0		s2_c04_v01_e40		62.49		and the same quantity of ====Same quantity of pressed rice
1016		ARPHT9QVC26PZ		300		noop		noop		0,1		s2_c04_v01_e40		62.49		and the same quantity of ====Same quantity of pressed rice
1017		A2MV2H042RJ8TY		300		noop		noop		1,0		s2_c04_v01_e40		62.49		and the same quantity of ====Same quantity of pressed rice
1018		A38MXV2PI75VE7		301		1		1		1,0,2		s2_c04_v02_e05		57.4266666667		Drain them and mash them but leave a little chunky====drain them and mash them====mashed the vegetables 
1019		A1PEIAZGS7C9DH		301		0		0		0,1,2		s2_c04_v02_e05		57.4266666667		Drain them and mash them but leave a little chunky====drain them and mash them====mashed the vegetables 
1020		A2MV2H042RJ8TY		301		1		1		1,0,2		s2_c04_v02_e05		57.4266666667		Drain them and mash them but leave a little chunky====drain them and mash them====mashed the vegetables 
1021		A2MV2H042RJ8TY		302		1		1		0,1		s2_c04_v02_e06		43.915		Chop up some pumpkin====chop up some pumpkin
1022		A2ZTCGL4I3D13U		302		0		0		0,1		s2_c04_v02_e06		43.915		Chop up some pumpkin====chop up some pumpkin
1023		A2VQ46CXQ4RZGI		302		1		1		1,0		s2_c04_v02_e06		43.915		Chop up some pumpkin====chop up some pumpkin
1024		ACHTQDBO8RS0O		303		1		1		0,2,1		s2_c04_v02_e07		37.4		cut the pamkin ====Chop up a sweet potato====chop up sweet potato
1025		A2MV2H042RJ8TY		303		0		0		0,2,1		s2_c04_v02_e07		37.4		cut the pamkin ====Chop up a sweet potato====chop up sweet potato
1026		A2O4KD35UJZ3SS		303		@		chop sweet potatos and pamkin		1,2,0		s2_c04_v02_e07		37.4		cut the pamkin ====Chop up a sweet potato====chop up sweet potato
1027		A1PEIAZGS7C9DH		304		2		2		2,0,1		s2_c04_v02_e08		40.42		cut the potato====Chop up regular potatoes====chop up plain potato
1028		A2MV2H042RJ8TY		304		1		1		1,2,0		s2_c04_v02_e08		40.42		cut the potato====Chop up regular potatoes====chop up plain potato
1029		A2O4KD35UJZ3SS		304		@		chop the sweet potatoes and pamkin		0,1,2		s2_c04_v02_e08		40.42		cut the potato====Chop up regular potatoes====chop up plain potato
1030		A1KB3HD0R4QRVZ		305		1		1		1,0		s2_c04_v02_e09		107.26		pinch down the ends of samoza so the mixture doesn====fold it to triangles if you prefer
1031		A3DLDSXGH336Y0		305		1		1		1,0		s2_c04_v02_e09		107.26		pinch down the ends of samoza so the mixture doesn====fold it to triangles if you prefer
1032		AI9WYG457WDW2		305		1		1		1,0		s2_c04_v02_e09		107.26		pinch down the ends of samoza so the mixture doesn====fold it to triangles if you prefer
1033		A1M9HUOS9S8A15		306		0		0		0,1		s2_c04_v02_e10		125.89		Bake for 20-25 minutes at 190 celcius or until golden brown====bake 190 degree celsius
1034		A2MV2H042RJ8TY		306		0		0		1,0		s2_c04_v02_e10		125.89		Bake for 20-25 minutes at 190 celcius or until golden brown====bake 190 degree celsius
1035		A1KB3HD0R4QRVZ		306		0		0		1,0		s2_c04_v02_e10		125.89		Bake for 20-25 minutes at 190 celcius or until golden brown====bake 190 degree celsius
1036		A2MV2H042RJ8TY		307		0		0		0,1		s2_c04_v02_e11		49.275		Put them into a pot and cover with cold water====put them into a pot
1037		AI9WYG457WDW2		307		1		1		0,1		s2_c04_v02_e11		49.275		Put them into a pot and cover with cold water====put them into a pot
1038		A1KB3HD0R4QRVZ		307		0		0		1,0		s2_c04_v02_e11		49.275		Put them into a pot and cover with cold water====put them into a pot
1039		A111JI6APXR6QV		308		1		1		0,1		s2_c04_v02_e12		51.005		cover with water====Boil until nice and soft
1040		A2MV2H042RJ8TY		308		0		0		0,1		s2_c04_v02_e12		51.005		cover with water====Boil until nice and soft
1041		AWTJ1X4WZQ7H6		308		1		1		1,0		s2_c04_v02_e12		51.005		cover with water====Boil until nice and soft
1042		AI9WYG457WDW2		309		1		1		1,0		s2_c04_v02_e13		51.975		boil until soft====boiled the vegetables 
1043		AWTJ1X4WZQ7H6		309		1		1		0,1		s2_c04_v02_e13		51.975		boil until soft====boiled the vegetables 
1044		A1EJF2XR921HDX		309		0		0		0,1		s2_c04_v02_e13		51.975		boil until soft====boiled the vegetables 
1045		A1PEIAZGS7C9DH		310		1		1		0,1		s2_c04_v02_e14		129.465		sprinkle with a little====Sprinkle with paprika
1046		A2MV2H042RJ8TY		310		1		1		1,0		s2_c04_v02_e14		129.465		sprinkle with a little====Sprinkle with paprika
1047		A2VQ46CXQ4RZGI		310		1		1		1,0		s2_c04_v02_e14		129.465		sprinkle with a little====Sprinkle with paprika
1048		A1KB3HD0R4QRVZ		311		1		1		1,0		s2_c04_v02_e15		118.05		you====Place on  to baking tray and lightly brush with beaten egg
1049		A2VQ46CXQ4RZGI		311		1		1		0,1		s2_c04_v02_e15		118.05		you====Place on  to baking tray and lightly brush with beaten egg
1050		AI9WYG457WDW2		311		1		1		0,1		s2_c04_v02_e15		118.05		you====Place on  to baking tray and lightly brush with beaten egg
1051		A2R2L2GA314OEI		312		1		1		0,2,1		s2_c04_v03_e02		203.416666667		Fold over====fold samoza over====and fold it over
1052		A2IZ21VPUWDNM2		312		1		1		0,1,2		s2_c04_v03_e02		203.416666667		Fold over====fold samoza over====and fold it over
1053		A2MV2H042RJ8TY		312		1		1		0,1,2		s2_c04_v03_e02		203.416666667		Fold over====fold samoza over====and fold it over
1054		A1M9HUOS9S8A15		313		0		0		0,1		s2_c04_v03_e03		208.345		Press down====press it down seal it
1055		A1PEIAZGS7C9DH		313		1		1		1,0		s2_c04_v03_e03		208.345		Press down====press it down seal it
1056		A2EUY3OCVFQPNQ		313		1		1		0,1		s2_c04_v03_e03		208.345		Press down====press it down seal it
1057		A1KB3HD0R4QRVZ		314		0		0		0,1		s2_c04_v03_e04		213.75		and finally wet this flap====Wet the remaining part
1058		A16D2GVNFHEB9V		314		0		0		0,1		s2_c04_v03_e04		213.75		and finally wet this flap====Wet the remaining part
1059		A2MV2H042RJ8TY		314		1		1		1,0		s2_c04_v03_e04		213.75		and finally wet this flap====Wet the remaining part
1060		A3JFSFVZSPX1KZ		315		0		0		1,2,0,3		s2_c04_v03_e05		218.8825		Fold it over the samosa====over to complete====Fold over to make a triangle====and fold it over to complete the triangle. 
1061		A3DLDSXGH336Y0		315		3		3		2,0,3,1		s2_c04_v03_e05		218.8825		Fold it over the samosa====over to complete====Fold over to make a triangle====and fold it over to complete the triangle. 
1062		A2MV2H042RJ8TY		315		2		2		0,1,2,3		s2_c04_v03_e05		218.8825		Fold it over the samosa====over to complete====Fold over to make a triangle====and fold it over to complete the triangle. 
1063		A3DLDSXGH336Y0		316		1		1		0,1		s2_c04_v03_e06		222.705		smooth it out====Smooth out any air bubbles
1064		A2MV2H042RJ8TY		316		0		0		0,1		s2_c04_v03_e06		222.705		smooth it out====Smooth out any air bubbles
1065		AD5IKFAK8KN4P		316		1		1		1,0		s2_c04_v03_e06		222.705		smooth it out====Smooth out any air bubbles
1066		A1KB3HD0R4QRVZ		317		1		1		0,1		s2_c04_v03_e07		31.31		Sift 1 1/2 Cup Flour====sift 1 1/2 cups flour into a bowl
1067		A2MV2H042RJ8TY		317		1		1		1,0		s2_c04_v03_e07		31.31		Sift 1 1/2 Cup Flour====sift 1 1/2 cups flour into a bowl
1068		A2R2L2GA314OEI		317		1		1		1,0		s2_c04_v03_e07		31.31		Sift 1 1/2 Cup Flour====sift 1 1/2 cups flour into a bowl
1069		A1PYMROZ75S4FW		318		0		0		0,1		s2_c04_v03_e08		34.99		Pinch of Salt====pinch of salt
