1551		A3PD8V68AK17QN		413		1		1		0,2,3,1		s2_c05_v01_e24		add refined white wine====leave 20 minutes====Leave it for 15-20 minutes====tasty
1552		A3AJR1PM02424Y		414		1		1		0,1		s2_c05_v01_e26		now the bulger====Place bulgogi on plate
1553		A32ZOUVKLUA6O9		415		1		1		0,1		s2_c05_v01_e27		now you add the====Add sliced vegetables
1554		A3RGYT0JTEHAOK		416		2		2		1,2,0,3,4		s2_c05_v02_e09		cut in to little slices====Thinly slice sirloin====cut beef into slices====slice and cut the meat====Cut it into Strips
1555		AWTJ1X4WZQ7H6		417		1		1		1,0		s2_c05_v02_e12		mix====Mix it up
1556		A2FJ8YQ6VHGD2L		418		2		2		1,0,2,3		s2_c05_v02_e13		cut the beans====cut spring onion====chop up 2 stalks of green onion====Chop up two green onions
1557		A2TZC0KZTG7U7T		419		0		0		1,0,2,3		s2_c05_v02_e14		cut the white onion====Chop up one half of a white onion====cut onion====Onions cut don
1558		AF7FR19MA4WCS		420		1		1		1,0		s2_c05_v02_e16		Add 1/4 C of sugar to meat====Add 1/4 Cup Sugar
1559		A1BSOOHNHX51RI		421		0		0		0,1		s2_c05_v02_e18		Pour 2 Tbsp of Sesame Oil on to meat====Add 2 Tablespoons Sesame Oil
1560		A32ZOUVKLUA6O9		422		2		2		2,1,0		s2_c05_v02_e19		Pour soy sauce====Add 1/2 C soy sauce====Add 1/2 Cup Soy Sauce
1561		A314DWZAF1I60O		423		0		0		0,1		s2_c05_v02_e20		Add 1/2 C of soy sauce to meat====pour soy sauce
1562		A16D2GVNFHEB9V		424		1		1		1,0		s2_c05_v02_e21		let sit for 3 hours====Let it sit for about 3 hours
1563		AWTJ1X4WZQ7H6		425		1		1		1,0		s2_c05_v02_e23		Add 2 Tbsp of rice wine====Add 2 Tablespoons Rice Wine
1564		A32ZOUVKLUA6O9		426		0		0		0,1		s2_c05_v02_e24		cut meat====Get beef sirloin
1565		A387OFOUJEG6FT		427		1		1		1,0,2		s2_c05_v03_e02		put mushroom====put mushroom celery green pepper and onion====Add the vegetables (mushroom celery green peppers and onions into the remaining marinade
1566		A3N6RZCJCAO23K		428		1		1		0,1,2		s2_c05_v03_e04		Melt the butter====melt butter in pan====melt the butter
1567		AWMXKCMNJTRA8		429		0		0		1,0,3,2		s2_c05_v03_e05		Add marinated beef to the hot pan====Add marinated beef====add marinated====add marinated beef
1568		AWG0O1Y2ZKL2E		430		1		1		0,1		s2_c05_v03_e06		 take mushrooms====crushed ginger
1569		A1BSOOHNHX51RI		431		1		1		0,2,3,1		s2_c05_v03_e09		marinate beef with ====Marinate beef with soy sauce ginger oyster sauce garlic black pepper salt and sugar====marinate beef with multiple ingredients====Marinate beef with soy sauce oyster sauce garlic sauce black pepper
1570		A3696JXTRKL2FI		432		0		0		1,0		s2_c05_v03_e17		the steps====preparing steps
1571		A9K49S97N9S9Y		433		1		1		1,2,0		s2_c05_v03_e18		mix thourghly====mix thoroughly====Mix thoroughly
1572		ABSP6FBNTBJNN		434		0		0		0,2,1		s2_c05_v03_e19		stir fry marinated veggies until half====stir fry marinated====stir fry marinated veggies
1573		A1RAIFJ6CDVX3W		435		0		0		1,0		s2_c05_v03_e20		the ingredients====Gather ingredients
1574		A264I2T7ZOSQGF		436		2		2		0,1,2		s2_c05_v03_e22		Cook the beef for eight minutes====cook beef for====cook beef 8 minutes
1575		AWTJ1X4WZQ7H6		437		0		0		1,2,0		s2_c05_v03_e23		heat same wok with olive oil====heat same wok====heat wok with olive oil
1576		AWG0O1Y2ZKL2E		438		1		1		1,0,2		s2_c05_v03_e24		add seasoning &====Add the seasoning and remove the beef from the heat====add seasoning remove heat
1577		A1QXQBZE7ROQ4F		439		1		1		0,1		s2_c05_v04_e02		put chopped carrot====Mix vegetables into the meat and marinade
1578		A2Y5A2VKUNMAR2		440		0		0		0,1		s2_c05_v04_e04		so this is the fun part====take a bite
1579		A3N6RZCJCAO23K		441		@		""slice one green onion, half an onion and half a carrot""		0,1		s2_c05_v04_e08		half an onion====Slice half an onion and half a carrot
1580		A3E3QXLHXAGY4Y		442		0		0		0,1		s2_c05_v04_e09		and half a carrot====Slice thinly
1581		A3GXLU4REAMUFX		443		0		0		0,1,2,3		s2_c05_v04_e10		remember slice thinly====slice thinly so it is easy for you to eat====Prepare a big bowl====Add all the ingredients except the sliced vegetables to a big bowl
1582		AWTJ1X4WZQ7H6		444		1		1		1,2,0		s2_c05_v04_e11		Next prepare a big bowl and mix all the ingredients except for the vegetables====Make sure everything is well mixed====make sure the everything
1583		A1CBBSX83FM58I		445		@		Let's get cooking		1,0		s2_c05_v04_e19		3 table spoon of====slice one green onion half an onion and half a carrot
1584		A3FPQGM967TJER		446		1		1		1,0		s2_c05_v04_e20		first slice one green====Slice one green onion
1585		A3FPQGM967TJER		447		1		1		0,1		s2_c05_v04_e21		added meat====Add ssamjang to the top
1586		A173OY6E9EUQNQ		448		@		add sauce		0,1		s2_c05_v04_e22		add tomato saues====when you order
1587		A16D2GVNFHEB9V		449		2		2		0,2,1		s2_c05_v04_e23		Carefully fold the lettuce leaf to close the wrap====then ====close it up carefully
1588		A9K49S97N9S9Y		450		1		1		1,0		s2_c05_v04_e25		Add the garlic====Add garlic
1589		A314DWZAF1I60O		451		0		0		1,0,2		s2_c05_v04_e26		Add sesame oil====put garlic sesame====Add sesame oil
1590		A3FPQGM967TJER		452		1		1		0,1		s2_c05_v04_e27		Mix the ingredients well====Make sure well mixed
1591		A3PD8V68AK17QN		453		0		0		1,0		s2_c05_v04_e28		Add soy sauce====sugar
1592		A3FPQGM967TJER		454		1		1		0,1		s2_c05_v04_e29		Add sugar to the soy sauce and beef====upon the beef add sugar soy sauce citrus juice garlic honey
1593		A1ZWX5GOC7VPIL		455		1		1		1,0		s2_c05_v04_e30		Heat a pan====Wait till pan gets hot
1594		A3GXLU4REAMUFX		456		2		2		1,0,2		s2_c05_v04_e31		Add cooking oil to the skillet====Add cooking oil====put cooking oil
1595		A32ZOUVKLUA6O9		457		0		0		0,1		s2_c05_v04_e32		Put cooking oil in the pan====put some cooking oil
1596		A32ARBNMIOSH8Q		458		@		add mixture to frying pan, stir fry		0,1		s2_c05_v04_e34		Prawn Fry====put it in the frying pan
1597		A264I2T7ZOSQGF		459		1		1		0,1		s2_c05_v04_e37		Add the vegetables====Add sliced vegetables
1598		ABSP6FBNTBJNN		460		0		0		1,0		s2_c05_v04_e38		Take a lettuce leaf====take cab leave
1599		A1Y7DJHSPKJNVB		461		0		0		0,1		s2_c05_v05_e02		Julienne half a carrot====half carrot
1600		A16D2GVNFHEB9V		462		1		1		0,1		s2_c05_v05_e03		3 tablespoon====3 tbsp chopped green onions
1601		A3UC4JITM1QD1M		463		1		1		1,0,2		s2_c05_v05_e04		1 and half mixed====mix vineger and spring onions and ginger pieces  and honey in soya sauce====one and a half garlic cloves minced
1602		A2Y5A2VKUNMAR2		464		0		0		1,0		s2_c05_v05_e05		1 tablespoon====1 tbsp sesame seed
1603		A3GXLU4REAMUFX		465		1		1		0,1,2,3		s2_c05_v05_e06		Add 3 tablespoons cooking wine====3 tbsp cooking wine====Add 3 TBSP cooking wine====three tablespoons of
1604		A3GXLU4REAMUFX		466		1		1		1,0		s2_c05_v05_e07		1 tablespoon====1 tbsp sesame oil
1605		A2Y5A2VKUNMAR2		467		0		0		0,1		s2_c05_v05_e08		Ingredients list====Gather ingredients
1606		A1RAIFJ6CDVX3W		468		3		3		0,2,1,3		s2_c05_v05_e09		Add ginger powder and black pepper to the mix====1 pinch====Add one pinch of ginger powder====One pinch ginger powder
1607		A3696JXTRKL2FI		469		2		2		0,1,2		s2_c05_v05_e10		1/4 tsp black pepper====Add 1 full tsp of black pepper====Add sugar to the mix
1608		A3GXLU4REAMUFX		470		0		0		0,1		s2_c05_v05_e11		Add 3 Tbsp sugar====Mix well
1609		A32ZOUVKLUA6O9		471		1		1		0,1		s2_c05_v05_e13		Pour the marinade over the beef and vegetables====Pour mixed sauce in to beef
1610		AJEENO4MXRM0R		472		1		1		1,0		s2_c05_v05_e14		Mix well====Mix well
1611		A1V3TZ069T2B53		473		1		1		1,0		s2_c05_v05_e15		Slice one onion====Slice one onion
1612		A2FJ8YQ6VHGD2L		474		@		1		0,1		s2_c05_v05_e16		Slice the onion====slice one onion in to small pieces
1613		A16D2GVNFHEB9V		475		0		0		2,0,1		s2_c05_v05_e17		Heat the Bulgogi in a pan until the beef is cooked====bagogi in a heated pan====Fry marinade until beef is cooked
1614		A2TGA5JCP5TSVP		476		0		0		0,1		s2_c05_v05_e18		Fry marinated bulgogi until beef is cooked====Put the bulgulgi in a heated pan until the beef is cooked.
1615		A3AJR1PM02424Y		477		0		0		1,0		s2_c05_v05_e19		Cover with plastic wrap====keep in the refrigerator
1616		A16D2GVNFHEB9V		478		1		1		0,1		s2_c05_v05_e22		three tablespoons====3 tbsp pear juice
1617		A3FPQGM967TJER		479		2		2		2,1,0		s2_c05_v05_e23		Thinly slice sirloin beef====Cut 3 cups of beef====cut the beef 
1618		A1KPHP98XBKKXT		480		2		2		0,1,2		s2_c05_v05_e24		Put 6 tablespoons soy sauce in a bowl====ADD 2 TABLE SPOON OLIVE OIL====Add six TBSP soy sauce 
1619		A2Y5A2VKUNMAR2		481		0		0		1,0		s2_c05_v05_e25		Combine beef onion and carrot in a large bowl====In large bowl combine beef onion and carrot
1620		A30583MMKPE868		482		2		2		2,0,1		s2_c05_v05_e26		Serve the Bulgogi with rice and vegetables====serve this bagogi with====Serve this bulgolgi with rice and different kinds of vegetables.
1621		A387OFOUJEG6FT		483		0		0		0,1		s2_m01_v01_e06		apply shadow ====SO WHAT WE
1622		A3FPQGM967TJER		484		1		1		0,1		s2_m01_v01_e07		apply shadow====AND THEN WORKING IT INTO
1623		A3FPQGM967TJER		485		1		1		1,0		s2_m01_v01_e09		As the brush begins to dry begin to move color into crease ====blending in and out
1624		A3FPQGM967TJER		486		1		1		1,0,2		s2_m01_v01_e11		so that have any harh lines.====Slowly blend in so you do not have harsh lines====blending around so that you don
1625		A1SSBN3C7NEPEO		487		1		1		0,1		s2_m01_v01_e12		Apply primer====apply primer potion
1626		A314DWZAF1I60O		488		1		1		1,0,2		s2_m01_v01_e14		take a medium flat brush====Take flat brush and eye shadow====Apply small amount MAC
1627		A3GXLU4REAMUFX		489		0		0		0,1		s2_m01_v01_e15		Take mixing medium and lightly soak brush====Using damp brush apply eyeshadow
1628		A3IDGXYNZAC6CG		490		0		0		0,1,3,2		s2_m01_v01_e16		Blend outward====method of highlighting eyes using eye shadow====gentle brushing====blend it
1629		A16D2GVNFHEB9V		491		0		0		1,2,0		s2_m01_v01_e17		get small amount of eyeshadow on brush and apply to eyelid====Apply color to the center lid only====apply on lid
1630		ANMWPCK7TJMZ8		492		1		1		0,1		s2_m01_v01_e18		softly in and out====take mac to 17 brush
1631		A2MV2H042RJ8TY		493		1		1		1,0		s2_m01_v01_e19		focus on the eye portions====focus putting more pressure on inner quad
1632		A32ZOUVKLUA6O9		494		0		0		0,1		s2_m01_v01_e21		taking another team brush with my favourite shadow color for this summer====add mixing medium to 17 brush with petal pink shadow
1633		A32ZOUVKLUA6O9		495		0		0		0,1		s2_m01_v01_e22		adding eximedium to my team brush of about 2 drops====Apply a few water drops to brush tip
1634		A2FJ8YQ6VHGD2L		496		3		3		2,1,3,0		s2_m01_v01_e23		and taking my v-phelopi color====Apply petal pink to crease above eyelid====Apply petal pink to crease====apply pink colour in the breeze area of the eye
1635		AWTJ1X4WZQ7H6		497		0		0		0,1		s2_m01_v01_e24		Try using shimmers====give it a try
1636		A2FJ8YQ6VHGD2L		498		1		1		0,1,2		s2_m01_v01_e25		eye shadows====Take flat brush and wet it====AND THEN I
1637		AWTJ1X4WZQ7H6		499		1		1		0,1		s2_m01_v01_e26		AND THEN I====nice eyebrow eye liner improve beauty
1638		A3FPQGM967TJER		500		2		2		0,2,1		s2_m01_v01_e27		AND THEN I====apply shadow====apply the brush very little dry
1639		ABSP6FBNTBJNN		501		0		0		0,1		s2_m01_v01_e28		eyeshadows====use eyeshadow
1640		A140524EWF2GKE		502		1		1		1,0		s2_m01_v01_e30		Using the same brush blend to inner corner of eye====Work into inner part of eye
1641		A1RAIFJ6CDVX3W		503		@		i don't know how		0,1		s2_m01_v02_e01		hair extensions in rainbow color====instruction about choosing make up things
1642		A16D2GVNFHEB9V		504		1		1		0,2,1,3		s2_m01_v02_e05		Finish up with face powder====seal up everything====Seal with touchup powder====Touch up with powder
1643		A32ZOUVKLUA6O9		505		1		1		0,1		s2_m01_v02_e07		Tint the lips====Apply lip liner with MAC color
1644		A16D2GVNFHEB9V		506		1		1		0,1		s2_m01_v02_e08		Apply lipliner====Apply mocha lipstick to lips
1645		A2MV2H042RJ8TY		507		0		0		0,2,1		s2_m01_v02_e09		Apply lipstick====apply lipstick====Brush on lip gloss
1646		A3IDGXYNZAC6CG		508		0		0		1,0		s2_m01_v02_e10		Apply lip gloss====examine lipstick onlips
1647		AWG0O1Y2ZKL2E		509		@		great great color		1,0		s2_m01_v02_e16		Apply bronzy eyeshadow====apply color on eyelid
1648		A16D2GVNFHEB9V		510		1		1		1,0		s2_m01_v02_e17		Highlight with another eyeshadow M.A.C Early Bird is a good color====Apply ""early bird"" eyeshadow
1649		AWTJ1X4WZQ7H6		511		2		2		1,0,2		s2_m01_v02_e18		Apply primer====Prime the eyes====Primer to make eyeshadow last
1650		A1YQJGPW6E59Z8		512		0		0		0,1		s2_m01_v02_e19		Apply Eyeshadow M.A.C SOft brown is a good one====Blend soft brown eyeshadow
1651		A10HFGQLEOD3VQ		513		1		1		1,0		s2_m01_v02_e20		making of big eye brow====Top off the eyebrows with black mascara
1652		A1KPHP98XBKKXT		514		@		using my mac dark brown		0,1		s2_m01_v02_e21		eyebrows====Apply eyebrow color to trace eyebrow area
1653		A3N6RZCJCAO23K		515		1		1		0,1		s2_m01_v02_e24		Apply natural color to cheeks with brush====contour face heavily
1654		A1RR3Q9G5E7EHQ		516		@		MAC ""blunt""		1,0		s2_m01_v02_e26		Apply makeup to temple and forehead area====""change to powder""
1655		AWMXKCMNJTRA8		517		2		2		0,1,2		s2_m01_v02_e27		Apply Cetaphil to face====Apply moisturizer====WE ARE GOING TO BEGIN WITH
1656		A32ZOUVKLUA6O9		518		1		1		0,1		s2_m01_v02_e29		examine hair====""improve hair style""
1657		A3GXLU4REAMUFX		519		1		1		1,0		s2_m01_v02_e31		Apply color down sides of nose====conteur the nose
1658		A2FJ8YQ6VHGD2L		520		1		1		1,0,2		s2_m01_v03_e07		INSTRUCTION====kryolan====Add eyebrow powder
1659		ACPFE5JYKX69C		521		1		1		1,0		s2_m01_v03_e08		liquid foundation====Apply foundation
1660		A1L9Z1UFGELDFS		522		0		0		2,1,0		s2_m01_v03_e09		Line lower lashline====lower eye lashes====apply color to inner lashline/waterline
1661		A9K49S97N9S9Y		523		1		1		2,1,0		s2_m01_v03_e10		Apply foundation under eyes====Add concealer under eyes and blend with finger====MAC PRO LONGWEAR NW20
1662		A3E3QXLHXAGY4Y		524		1		1		3,0,2,1		s2_m01_v03_e11		Set with finishing powder====brushing====Apply foundation====INSTRUCTION
1663		A3IDGXYNZAC6CG		525		1		1		1,0		s2_m01_v03_e12		use brush mac 222====Blend a pinkish bown color to the upper lid blending with a Mac 222 brush
1664		A3N6RZCJCAO23K		526		0		0		2,1,0		s2_m01_v03_e14		Using a thin-liner brush apply to area near eye lashes on the lid====Line upper lashline====add pink color to eye rim
1665		AWTJ1X4WZQ7H6		527		0		0		0,1,2		s2_m01_v03_e15		use mac rich ground====Eye lashes====MAC rich ground
1666		A16D2GVNFHEB9V		528		1		1		0,1		s2_m01_v03_e16		BEYU star gloss 108====apply lipgloss use BEYU Star Gloss 108
1667		A3PD8V68AK17QN		529		2		2		2,1,0		s2_m01_v03_e17		use brush mac 266====MAC 266====finishes on eye lashes
1668		A2Y5A2VKUNMAR2		530		1		1		1,0		s2_m01_v03_e18		Apply a medium-dark brown to the eye lid using a Zoeva 234 brush====apply using flat brush to eyelid
1669		A32ZOUVKLUA6O9		531		0		0		0,1		s2_m01_v03_e20		for blush on cheeks use Milani Tantastic====milani tantastic face body baked bronzer
1670		AF7FR19MA4WCS		532		1		1		1,0,2		s2_m01_v03_e21		INSTRUCTION====Add primer to eyes====urban decay
1671		A22G3IFRURGMBT		533		2		2		1,2,0		s2_m01_v03_e22		INSTRUCTION====Add sleek to eyes====sleek
1672		A3RGYT0JTEHAOK		534		0		0		2,0,1		s2_m01_v03_e23		dressing eye lashes====apply mascara to lashes====Add mascara
1673		A1RAIFJ6CDVX3W		535		3		3		3,1,2,0		s2_m01_v03_e24		use Catrice mini max mascara====CATRICE mini max====blackening eye lashes====curl eye lashes
1674		AWTJ1X4WZQ7H6		536		0		0		1,0		s2_m01_v03_e28		Add foundation with fingers====photo finish liquid foundation
1675		A387OFOUJEG6FT		537		1		1		1,0		s2_m01_v04_e07		Blend it out====Blending color
1676		A2FJ8YQ6VHGD2L		538		1		1		1,0		s2_m01_v04_e08		WAIT UNTIL THEY DRY====fix the false eye lashe
1677		A1L9Z1UFGELDFS		539		1		1		0,1		s2_m01_v04_e09		I====some sticker sticking to eyebrows
1678		A16D2GVNFHEB9V		540		1		1		0,1		s2_m01_v04_e10		AND I====apply eye liner
1679		A2Y5A2VKUNMAR2		541		0		0		1,0		s2_m01_v04_e12		going to go circle motion====apply the eyeshadow
1680		ABSP6FBNTBJNN		542		1		1		0,1		s2_m01_v04_e13		Viva Glam Gaga Lip Gloss====viva glam gagor
1681		A264I2T7ZOSQGF		543		1		1		1,0,2		s2_m01_v04_e14		THE FIRST THING I====Apply light corrector to eyelid====Apply corrector all over lid
1682		A32ARBNMIOSH8Q		544		@		for the waterline, use jumbo pencil		2,0,1,3		s2_m01_v04_e16		Add waterline====Apply Eyeliner====Create waterline====FOR OUR
1683		A3AJR1PM02424Y		545		1		1		1,0		s2_m01_v04_e17		Add eyeliner====Applying eyeliner
1684		A3GXLU4REAMUFX		546		1		1		0,1		s2_m01_v04_e18		I====Blend all over
1685		A3AJR1PM02424Y		547		1		1		0,2,1		s2_m01_v04_e19		I====Apply on bottom waterline====Apply light corrector to lower lid
1686		A1RAIFJ6CDVX3W		548		@		iam going to		0,1		s2_m01_v04_e20		I====""eye shadow is good""
1687		A3FPQGM967TJER		549		1		1		0,1		s2_m01_v04_e21		apply sun screen powder====Use it as a blush
1688		A3FPQGM967TJER		550		2		2		2,0,1		s2_m01_v04_e22		apply a little bit to make it look smokey====Blend your eyeshadows====grab banding brush
1689		A11IDVZ7OP0N38		551		@		blend that out		1,0,2		s2_m01_v04_e23		grab blending brush and use this color====Creating Smokey Eye====blend
1690		AWG0O1Y2ZKL2E		552		1		1		0,1		s2_m01_v04_e25		apply the lip balm ====Take everything that you can out
1691		A3N6RZCJCAO23K		553		1		1		1,0		s2_m01_v04_e26		apply bronze to tear duct====apply same color to tear duct
1692		A1RAIFJ6CDVX3W		554		0		0		0,1		s2_m01_v04_e28		I AM GOING TO ====make a ""v"" and blend that out
1693		AWTJ1X4WZQ7H6		555		1		1		0,1		s2_m01_v04_e29		THEN I====Use same brown and apply on lower lid
1694		A264I2T7ZOSQGF		556		1		1		0,1		s2_m01_v04_e30		FROM THERE I AM GOING TO ====Apply black
1695		AWTJ1X4WZQ7H6		557		1		1		1,0		s2_m01_v04_e32		I====Apply darker powder to outside of lids
1696		A32ZOUVKLUA6O9		558		1		1		1,0,2		s2_m01_v04_e33		I====Create a smoky look====put the eyeshadow
1697		A3AJR1PM02424Y		559		0		0		0,1		s2_m01_v05_e02		use mac 217 brush====apply on the outer side of eye lid
1698		A1L9Z1UFGELDFS		560		@		use wriggling motion to coat lashes evenly		0,1		s2_m01_v05_e05		eye lash====eye brow is not neat look
1699		A11IDVZ7OP0N38		561		0		0		1,0,2		s2_m01_v05_e06		apply kohl on the waterline====INSTRUCTION====Apply kohl to waterline
1700		A2Y5A2VKUNMAR2		562		0		0		0,2,1		s2_m01_v05_e07		i have used lakme absolute ultimate kohl====INSTRUCTION====Apply kohl to lid
1701		A2FJ8YQ6VHGD2L		563		1		1		1,0		s2_m01_v05_e09		don====INSTRUCTION
1702		A32ZOUVKLUA6O9		564		2		2		2,1,0		s2_m01_v05_e10		smudge the kohl using a pencil brush====INSTRUCTION====Smudge kohl using pencil brush
1703		A2Y5A2VKUNMAR2		565		0		0		0,1		s2_m01_v05_e11		i have used coastal scents pointed crease brush here====INSTRUCTION
1704		A16D2GVNFHEB9V		566		1		1		1,0,2,3,4		s2_m01_v05_e12		INSTRUCTION====smudge the kohl onto the lower lash line====Blend lower lid eyeliner down and out with a brush====smudge kohl on lower lash line====eye shad
1705		A3CA813QMZLUL6		567		@		soften line using pencil brush		0,1		s2_m01_v05_e13		Smudge kohl with pencil brush====Blend eyeliner
1706		AJEENO4MXRM0R		568		1		1		0,1		s2_m01_v05_e15		apply eye lashes====Apply bronze color to center lid on top of the dark eyeshadow
1707		A32ARBNMIOSH8Q		569		@		curl eyelashes, apply mascara 		0,1		s2_m01_v05_e16		INGLOT====Curl eye lashes
1708		AWTJ1X4WZQ7H6		570		0		0		0,1		s2_m01_v05_e17		Darken waterline of lower lid with eye liner====5
1709		A2Y5A2VKUNMAR2		571		2		2		2,3,0,1		s2_m01_v05_e18		Blend dark color to lower lid====use black liner under eye====Apply smoky color underneath eyes====Blend on bottom lash line
1710		A3DS9DP2JE8I4Z		572		1		1		2,0,3,1		s2_m01_v05_e20		add little more dark====apply the eye shadow====Apply dark colors to bottom lid and crease blend with brush====1
1711		A1RAIFJ6CDVX3W		573		0		0		0,2,1		s2_m01_v05_e21		soften the edges in the outer corner====blend with brush====outer side of the eye and under the 
1712		A16D2GVNFHEB9V		574		1		1		0,1		s2_m01_v05_e22		Clean up with q-tip====Add color to eyebrows
1713		A16D2GVNFHEB9V		575		0		0		1,0		s2_m01_v05_e23		Fill in brows with shadow====eyebrow coloring
1714		A3AJR1PM02424Y		576		1		1		1,0,2		s2_m01_v05_e24		apply black eye lashes====apply on the outer eye lid====use coastal scents pointed crease brush
1715		A264I2T7ZOSQGF		577		0		0		1,0		s2_m01_v05_e25		apply under eye lid====apply the same to down lash line
1716		A2Y5A2VKUNMAR2		578		1		1		1,0		s2_m01_v05_e26		apply in the middle of the eye lid====blend and soften the shades
1717		A3GXLU4REAMUFX		579		1		1		0,1		s2_m01_v05_e27		Blend dark color from outer corner slowly towards center lid====dark matte
1718		A3GXLU4REAMUFX		580		2		2		0,1,2		s2_m01_v05_e28		2====Apply lkight color to brow====Add highlight color along brow line with small brush
1719		A32ZOUVKLUA6O9		581		0		0		1,0,2		s2_m01_v05_e30		use a light color liner on inner corner of eyes slightly smudge====4====Blend light color to inner corner of lid
1720		AWTJ1X4WZQ7H6		582		2		2		0,1,2		s2_m02_v01_e01		type f signature series====IF YOU HAVE FAIR SKIN====it is very important to make use of foundation
1721		A264I2T7ZOSQGF		583		@		fluffy foundation brush with synthetic bristles		0,1,2		s2_m02_v01_e04		use a foundation brush====I====foundation brush
1722		A16D2GVNFHEB9V		584		2		2		2,1,0		s2_m02_v01_e09		YOU WANT TO START WITH THE CENTER====Start with the center of the face====Start with the center of the face.
1723		A32ZOUVKLUA6O9		585		0		0		0,1		s2_m02_v01_e10		visible====WHAT YOU WANT TO DO IS
1724		A2Y5A2VKUNMAR2		586		1		1		0,1		s2_m02_v01_e11		Put makeup into the edge of the nose.====use two fingers and hod the brush down to get around the edges of the nose
1725		A1KPHP98XBKKXT		587		1		1		1,0		s2_m02_v01_e12		Get the chin====make sure to get the chin
1726		ACPFE5JYKX69C		588		1		1		1,0		s2_m02_v01_e13		small circular motions buff it out====In small circular motions just buff it out.
1727		A1KPHP98XBKKXT		589		@		a little bit of redness		1,0		s2_m02_v02_e02		just again apply the spots cream on spots====Pimple Protect
1728		A264I2T7ZOSQGF		590		@		finger clean, no concealer on it		1,0		s2_m02_v02_e09		IF YOU FEEL LIKE YOUR GETTING====make up for protect pimples 
1729		A2Y5A2VKUNMAR2		591		1		1		0,1,2		s2_m02_v02_e10		WHEN YOU====Apply corrector to upper eye lid====tap in a little bit on upper eyelid
1730		A2FJ8YQ6VHGD2L		592		@		on the upper eye area		0,1		s2_m02_v02_e11		SAY IN THE EYE AREA====Blend with fingertips
1731		A1L0G5ZGQPEF5I		593		0		0		0,1		s2_m02_v02_e12		Tap this in====Tap concealer into inner eye
1732		A1V3TZ069T2B53		594		4		4		2,0,4,3,1,5		s2_m02_v02_e13		Build concealer only as needed====YOU CAN JUST TAP====build on skin only as needed====tap it in build as needed====Build it only as needed====Apply concealer as needed
1733		AWTJ1X4WZQ7H6		595		1		1		0,1		s2_m02_v02_e14		Add a couple of dots====Add concealer and stipple with finger
1734		A2FJ8YQ6VHGD2L		596		0		0		0,1		s2_m02_v02_e15		Stippling with my finger====add makeup to nose and stipple with finger
1735		A16D2GVNFHEB9V		597		1		1		0,1		s2_m02_v02_e19		Use pointed brush to get into crevices ====use pointed brush for small areas
1736		A11ZCA2QVQ2HLC		598		1		1		1,3,2,0,4		s2_m02_v02_e20		Use yellow colors to cancel redness dab color on====dab on concealer====dab over the redness spot to develop natural fairness====Correcting Redness====dot cream
1737		A2Y5A2VKUNMAR2		599		0		0		0,1		s2_m02_v02_e21		use creamy texture makeup to tap in to place====Look at the inside of the eyes
1738		A16D2GVNFHEB9V		600		2		2		0,2,1,3,4		s2_m02_v02_e22		THEN AGAIN YOU CAN JUST GO IN====""improvr ur foundation color""====go in in layers as needed====go in layer====Go in with layers as needed
1739		A3E3QXLHXAGY4Y		601		1		1		1,0,2		s2_m02_v02_e23		use subtle amount to correct redness on cheeks====Add corrector to red areas of cheeks and stipple with fingertips to blend====CORRECTING OF THAT COLOR
1740		A2FJ8YQ6VHGD2L		602		0		0		1,0		s2_m02_v03_e09		on places where it is red you probably need a layer or two====rub softly on the fore-head
1741		A264I2T7ZOSQGF		603		@		this is a concealer palate		0,1		s2_m02_v03_e11		How to get rid of any redness on the face====this will show you how to make nose and under the eyes better by make up
1742		A3IDGXYNZAC6CG		604		0		0		0,1		s2_m02_v03_e12		I am henley and i just showed you how to eliminate redness on your eyes face and nose====apply the sunlight protection powder on face
1743		AWTJ1X4WZQ7H6		605		0		0		0,1		s2_m02_v03_e13		go into the crevices of the nose====Pick color that matches skin tone
1744		AWTJ1X4WZQ7H6		606		1		1		1,0		s2_m02_v03_e14		just a dab on the forehead====put in the chin area curves of cheeks and forehead
1745		A2Y5A2VKUNMAR2		607		1		1		0,2,1		s2_m02_v03_e15		Concealer package that will help get rid of any redness on the face====put conceiler which is medium covered to put whiteness under the eyes and nose====the consistency needs to be slightly thick
1746		A387OFOUJEG6FT		608		1		1		1,0,2		s2_m02_v03_e16		take a spunch and put concealer with that====just dab lightly and avoid causing more redness====dab because we dont want to create any more redness
1747		A3PD8V68AK17QN		609		1		1		1,0		s2_m02_v03_e17		take your sponge and use alittle powder at a time====Take sponge and add product and place on chin or under the eyes where ever you see redness
1748		A2FJ8YQ6VHGD2L		610		0		0		1,0		s2_m02_v03_e18		not to heavy pressure but enough for the product to enter the skin====gentle on the skin
1749		A2O4KD35UJZ3SS		611		@		add honey in oats		1,0		s2_m02_v04_e01		SO I====Put oats in grinder
1750		A2FJ8YQ6VHGD2L		612		0		0		1,0		s2_m02_v04_e03		Leave it on for 15 minutes====leave on for 15 minutes
1751		A1L9Z1UFGELDFS		613		0		0		1,0		s2_m02_v04_e04		Rince with cold water====rinse for face
1752		AWTJ1X4WZQ7H6		614		1		1		0,1		s2_m02_v04_e06		Apply on your face====apply on back of face with a spoon
1753		A3IDGXYNZAC6CG		615		0		0		0,1		s2_m02_v04_e07		grind oats in grinder====NOW I
